filename,categories,sub_categories,IdMappings-bindata,IdMappings-borderfills,IdMappings-bullets,IdMappings-charshapes,IdMappings-cn-fonts,IdMappings-en-fonts,IdMappings-jp-fonts,IdMappings-ko-fonts,IdMappings-memoshapes,IdMappings-numberings,IdMappings-other-fonts,IdMappings-parashapes,IdMappings-styles,IdMappings-symbol-fonts,IdMappings-tabdefs,IdMappings-user-fonts,Style-local-name,PageDef-attr,PageDef-bookbinding,PageDef-bookbinding-offset,PageDef-bottom-offset,PageDef-footer-offset,PageDef-header-offset,PageDef-height,PageDef-left-offset,PageDef-orientation,PageDef-right-offset,PageDef-top-offset,PageDef-width,DocumentProperties-character-unit-loc-in-paragraph,DocumentProperties-endnote-startnum,DocumentProperties-footnote-startnum,DocumentProperties-list-id,DocumentProperties-math-startnum,DocumentProperties-page-startnum,DocumentProperties-paragraph-id,DocumentProperties-picture-startnum,DocumentProperties-section-count,DocumentProperties-table-startnum,FaceName-enname,FaceName-koname,PageBorderFill-borderfill-id,PageBorderFill-fill,PageBorderFill-flags,PageBorderFill-include-footer,PageBorderFill-include-header,PageBorderFill-margin-bottom,PageBorderFill-margin-left,PageBorderFill-margin-right,PageBorderFill-margin-top,PageBorderFill-relative-to,Numbering-align,Numbering-auto-indent,Numbering-auto-width,Numbering-charshape-id,Numbering-flags,Numbering-numbering-format,Numbering-space,Numbering-space-type,Numbering-starting-number,Numbering-unknown,Numbering-width-correction
180516 7차경장 보도자료.hwp.xml,5.0,37.0,3.0,16.0,0.0,63.0,13.0,18.0,13.0,15.0,0.0,0.0,8.0,45.0,56.0,13.0,6.0,8.0,0.06975146753742191,0.0,0.0,0.0,3118.0,3685.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,18.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,-0.03991197736585683,-0.12866860219715578,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
180608 1차 혁신성장 관계장관회의 겸 8차경장 보도자료_(최종).hwp.xml,5.0,37.0,3.0,18.0,0.0,71.0,13.0,18.0,13.0,15.0,0.0,0.0,8.0,47.0,56.0,13.0,6.0,8.0,0.06975146753742191,0.0,0.0,0.0,3118.0,3685.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,75.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0488620335122587,-0.1314467544104622,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
180610_혁신성장 보도자료(배포).hwp.xml,5.0,37.0,3.0,15.0,0.0,68.0,8.0,8.0,8.0,7.0,0.0,1.0,7.0,50.0,18.0,8.0,3.0,7.0,-0.37465404044766176,0.0,0.0,0.0,3401.0,3401.0,3401.0,84188.0,6519.0,1.0,6519.0,3401.0,59528.0,73.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,-0.4876340948446153,-0.6034157851802803,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
180618 코난테크놀로지 현장방문 보도자료v4.hwp.xml,5.0,37.0,4.0,21.0,0.0,93.0,11.0,11.0,11.0,9.0,0.0,1.0,9.0,65.0,14.0,11.0,2.0,9.0,-0.4939830667819389,0.0,0.0,0.0,2834.0,4251.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,58.0,1.0,1.0,0.0,1.0,1.0,12.0,1.0,1.0,1.0,-0.3597581912489867,-0.6042881513891633,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
180628 9차경장 보도자료.hwp.xml,5.0,37.0,3.0,16.0,0.0,66.0,13.0,18.0,13.0,15.0,0.0,0.0,8.0,45.0,56.0,13.0,6.0,8.0,0.06975146753742191,0.0,0.0,0.0,3118.0,3685.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,3.0,1.0,1.0,12.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.03991197736585683,-0.12866860219715578,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
180704 2차 혁장 보도자료.hwp.xml,5.0,37.0,3.0,16.0,0.0,65.0,13.0,18.0,13.0,15.0,0.0,0.0,8.0,46.0,56.0,13.0,6.0,8.0,0.06975146753742191,0.0,0.0,0.0,3118.0,3685.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.03991197736585683,-0.12866860219715578,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
180704 경제장관만찬_보도자료.hwp.xml,5.0,37.0,3.0,12.0,0.0,40.0,7.0,7.0,7.0,7.0,0.0,1.0,6.0,38.0,14.0,7.0,2.0,6.0,-0.4939830667819389,0.0,0.0,0.0,2834.0,4251.0,4251.0,84188.0,7086.0,1.0,7086.0,2834.0,59528.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,-0.46312921839468857,-0.6653071449921946,0.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
180717 보도자료(드론 수요설명회)_최최종.hwp.xml,5.0,37.0,3.0,20.0,0.0,59.0,8.0,8.0,8.0,7.0,0.0,1.0,7.0,46.0,14.0,8.0,3.0,7.0,-0.4939830667819389,0.0,0.0,0.0,4251.0,2834.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,78.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,-0.47048675562489195,-0.6653071449921946,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
180719 스마트공장 현장방문 보도자료.hwp.xml,5.0,37.0,4.0,21.0,0.0,134.0,10.0,10.0,10.0,8.0,0.0,1.0,8.0,68.0,14.0,10.0,3.0,8.0,-0.4939830667819389,0.0,0.0,0.0,4251.0,2834.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,85.0,1.0,1.0,0.0,1.0,1.0,42.0,1.0,1.0,1.0,-0.43154262258863796,-0.5991625209900171,0.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
180726 (보도자료) 민간본부장 선임(최종).hwp.xml,5.0,37.0,4.0,33.0,0.0,87.0,13.0,18.0,13.0,15.0,0.0,0.0,8.0,62.0,56.0,13.0,7.0,8.0,0.06975146753742191,0.0,0.0,0.0,3118.0,3685.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.03991197736585683,-0.12866860219715578,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
180726 (보도자료) 혁신성장 옴부즈만 상반기 활동성과_3.hwp.xml,5.0,37.0,3.0,20.0,0.0,66.0,9.0,9.0,9.0,8.0,0.0,1.0,8.0,55.0,18.0,9.0,4.0,8.0,-0.44787704033372866,0.0,0.0,0.0,4251.0,2834.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.34862459703574794,-0.29328826771357547,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
180726 (보도참고) 혁신성장 옴부즈만 개선과제.hwp.xml,5.0,37.0,0.0,11.0,0.0,89.0,6.0,6.0,6.0,6.0,0.0,0.0,6.0,29.0,26.0,6.0,4.0,6.0,0.19618812460574597,0.0,0.0,0.0,4251.0,2834.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,20.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.7943695108374786,-0.7580946432402631,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
180730 보도자료 부총리 혁신성장본부방문(final)(1).hwp.xml,5.0,37.0,3.0,17.0,0.0,47.0,8.0,9.0,8.0,9.0,0.0,1.0,7.0,45.0,26.0,8.0,4.0,7.0,-0.357651848362979,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,7086.0,1.0,7086.0,2834.0,59528.0,19.0,1.0,1.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.45993818562400973,-0.5929351801953384,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
180730_보도자료(투자지원카라반_4차방문)_F.hwp.xml,5.0,37.0,3.0,20.0,0.0,60.0,8.0,8.0,8.0,7.0,0.0,1.0,7.0,48.0,14.0,8.0,4.0,7.0,-0.4939830667819389,0.0,0.0,0.0,4251.0,2834.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.47048675562489195,-0.6653071449921946,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
180801_사전보도자료(투자지원카라반_5차방문)_F.hwp.xml,5.0,37.0,4.0,37.0,0.0,105.0,9.0,9.0,9.0,8.0,0.0,1.0,7.0,63.0,14.0,9.0,5.0,7.0,-0.4939830667819389,0.0,0.0,0.0,4251.0,2834.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,-0.45455255744949685,-0.6494824547883369,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
180801_사후보도자료(투자지원카라반_5차방문)_F.hwp.xml,5.0,37.0,4.0,37.0,0.0,127.0,9.0,9.0,9.0,8.0,0.0,1.0,7.0,90.0,14.0,9.0,5.0,7.0,-0.4939830667819389,0.0,0.0,0.0,4251.0,2834.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.45455255744949685,-0.6494824547883369,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
180802 3차 혁장 보도자료.hwp.xml,5.0,37.0,3.0,16.0,0.0,64.0,13.0,18.0,13.0,15.0,0.0,0.0,8.0,46.0,56.0,13.0,6.0,8.0,0.06975146753742191,0.0,0.0,0.0,3118.0,3685.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,-0.03991197736585683,-0.12866860219715578,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
180807 혁본 자문위원 위촉 및 간담회 보도자료.hwp.xml,5.0,37.0,13.0,33.0,0.0,113.0,14.0,18.0,14.0,16.0,1.0,0.0,9.0,85.0,62.0,13.0,7.0,9.0,0.14778464872661984,0.0,0.0,0.0,4251.0,2834.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.05384179276095814,-0.12416952429251132,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
180810_보도자료(투자지원카라반_6차방문)_FF.hwp.xml,5.0,37.0,3.0,20.0,0.0,50.0,8.0,8.0,8.0,7.0,0.0,1.0,7.0,45.0,14.0,8.0,4.0,7.0,-0.4939830667819389,0.0,0.0,0.0,4251.0,2834.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.47048675562489195,-0.6653071449921946,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
180813 5차 혁장 보도자료.hwp.xml,5.0,37.0,3.0,16.0,0.0,63.0,13.0,18.0,13.0,15.0,0.0,0.0,8.0,43.0,56.0,13.0,6.0,8.0,0.06975146753742191,0.0,0.0,0.0,3118.0,3685.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.03991197736585683,-0.12866860219715578,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
180813_보도자료(투자지원카라반_7차방문)_최종.hwp.xml,5.0,37.0,3.0,18.0,0.0,84.0,8.0,8.0,8.0,7.0,0.0,1.0,6.0,52.0,14.0,8.0,3.0,6.0,-0.4939830667819389,0.0,0.0,0.0,4251.0,2834.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,9.0,1.0,1.0,11.0,1.0,1.0,2.0,1.0,1.0,1.0,-0.47120502051964247,-0.6622171624311981,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
180823_보도자료(투자지원카라반_8차방문).hwp.xml,5.0,37.0,3.0,18.0,0.0,77.0,9.0,9.0,9.0,8.0,0.0,1.0,7.0,47.0,14.0,9.0,3.0,7.0,-0.4939830667819389,0.0,0.0,0.0,4251.0,2834.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.45455255744949685,-0.6494824547883369,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
180831_보도자료(투자지원카라반_9차방문)_F.hwp.xml,5.0,37.0,3.0,23.0,0.0,74.0,9.0,9.0,9.0,8.0,0.0,1.0,7.0,58.0,14.0,9.0,3.0,7.0,-0.4939830667819389,0.0,0.0,0.0,4251.0,2834.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,21.0,1.0,1.0,14.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.45455255744949685,-0.6494824547883369,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
180907_보도자료(투자지원카라반_10차방문)_F.hwp.xml,5.0,37.0,3.0,23.0,0.0,83.0,10.0,10.0,10.0,9.0,0.0,1.0,7.0,63.0,15.0,9.0,4.0,7.0,-0.4636586927637202,0.0,0.0,0.0,4251.0,2834.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.3155234198925615,-0.36782241913581687,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
180912 16차 경장 보도자료(7전8기 재도전 생태계 구축방안).hwp.xml,5.0,37.0,3.0,16.0,0.0,60.0,13.0,18.0,13.0,15.0,0.0,0.0,8.0,43.0,56.0,13.0,6.0,8.0,0.06975146753742191,0.0,0.0,0.0,3118.0,3685.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,5.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0488620335122587,-0.1314467544104622,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
"180928_(사전) 혁신성장본부, 제3회 혁신성장선구자 초빙강연 개최_F(1).hwp.xml",5.0,37.0,4.0,20.0,1.0,66.0,9.0,9.0,9.0,8.0,0.0,1.0,7.0,40.0,14.0,9.0,2.0,7.0,-0.4939830667819389,0.0,0.0,0.0,4251.0,2834.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,18.0,1.0,1.0,0.0,1.0,1.0,9.0,1.0,1.0,1.0,-0.45455255744949685,-0.6494824547883369,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
181005 제10차 물가차관회의 및 제9차 혁신성장 전략점검회의.hwp.xml,5.0,37.0,3.0,22.0,0.0,109.0,13.0,18.0,13.0,15.0,0.0,0.0,8.0,78.0,57.0,13.0,7.0,8.0,0.1672580546186187,0.0,0.0,0.0,3118.0,3685.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,59.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,-0.03991197736585683,-0.12866860219715578,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
181010-셀트리온 현장방문 보도★.hwp.xml,5.0,37.0,4.0,20.0,0.0,90.0,13.0,18.0,13.0,15.0,0.0,0.0,8.0,60.0,56.0,13.0,6.0,8.0,0.06975146753742191,0.0,0.0,0.0,3118.0,3685.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,0.0,1.0,1.0,0.0,1.0,1.0,27.0,1.0,1.0,1.0,-0.03991197736585683,-0.12866860219715578,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
181030 핀테크 분야 현장방문 보도자료.hwp.xml,5.0,37.0,4.0,20.0,0.0,67.0,9.0,9.0,9.0,8.0,0.0,1.0,7.0,52.0,14.0,9.0,2.0,7.0,-0.4939830667819389,0.0,0.0,0.0,4251.0,2834.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,81.0,1.0,1.0,0.0,1.0,1.0,35.0,1.0,1.0,1.0,-0.45455255744949685,-0.6494824547883369,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
181127 (보도자료) 핀테크 토론회 보도자료3.hwp.xml,5.0,37.0,4.0,30.0,0.0,138.0,13.0,18.0,13.0,15.0,0.0,0.0,8.0,85.0,56.0,13.0,6.0,8.0,0.06975146753742191,0.0,0.0,0.0,3118.0,3685.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,49.0,1.0,1.0,0.0,1.0,1.0,30.0,1.0,1.0,1.0,-0.03991197736585683,-0.12866860219715578,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
181206_데이터 AI 세미나 보도자료★(1).hwp.xml,5.0,37.0,4.0,38.0,0.0,111.0,13.0,18.0,13.0,15.0,0.0,0.0,8.0,81.0,56.0,13.0,6.0,8.0,0.06975146753742191,0.0,0.0,0.0,3118.0,3685.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,63.0,1.0,1.0,0.0,1.0,1.0,9.0,1.0,1.0,1.0,-0.03991197736585683,-0.12866860219715578,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
181207 (보도자료) 혁신성장 토론회(화학물질 규제합리화) 개최_F.hwp.xml,5.0,37.0,4.0,32.0,0.0,138.0,13.0,18.0,13.0,15.0,0.0,0.0,8.0,79.0,56.0,13.0,6.0,8.0,0.06975146753742191,0.0,0.0,0.0,3118.0,3685.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,-0.03991197736585683,-0.12866860219715578,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
181207_수소경제 세미나 보도자료★.hwp.xml,5.0,37.0,4.0,18.0,0.0,82.0,13.0,18.0,13.0,15.0,0.0,0.0,8.0,70.0,56.0,13.0,7.0,8.0,0.06975146753742191,0.0,0.0,0.0,3118.0,3685.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,-0.03991197736585683,-0.12866860219715578,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
181212 (보도자료) INNO-SOCIETY 혁신성장 토론회 wrap-up 개최_F.hwp.xml,5.0,37.0,4.0,29.0,0.0,115.0,13.0,18.0,13.0,15.0,0.0,0.0,8.0,76.0,56.0,13.0,6.0,8.0,0.06975146753742191,0.0,0.0,0.0,3118.0,3685.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,0.0,1.0,1.0,13.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0488620335122587,-0.1314467544104622,0.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
181214_보도자료(투자지원카라반_15차방문)_F.hwp.xml,5.0,37.0,4.0,22.0,0.0,127.0,8.0,8.0,8.0,7.0,0.0,1.0,7.0,90.0,14.0,8.0,4.0,7.0,-0.4939830667819389,0.0,0.0,0.0,4251.0,2834.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.47048675562489195,-0.6653071449921946,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
181227 (보도자료) 큐라켐 현장방문-3.hwp.xml,5.0,37.0,4.0,22.0,0.0,95.0,13.0,18.0,13.0,15.0,0.0,0.0,8.0,70.0,56.0,13.0,7.0,8.0,0.06975146753742191,0.0,0.0,0.0,3118.0,3685.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,38.0,1.0,1.0,0.0,1.0,1.0,38.0,1.0,1.0,1.0,-0.03991197736585683,-0.12866860219715578,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
190125_제17차 투자카라반 수출기업 간담회 및 현장방문.hwp.xml,5.0,37.0,4.0,28.0,0.0,127.0,9.0,9.0,9.0,8.0,0.0,1.0,8.0,85.0,16.0,9.0,4.0,8.0,-0.09603402192782785,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,29.0,1.0,1.0,13.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.44356711993688763,-0.642288274078356,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
190227_제18차 투자카라반 의료기기제조업체 간담회 및 현장방문_F.hwp.xml,5.0,37.0,4.0,28.0,0.0,119.0,9.0,9.0,9.0,8.0,0.0,1.0,8.0,96.0,16.0,9.0,4.0,8.0,-0.09603402192782785,0.0,0.0,0.0,2834.0,2834.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,27.0,1.0,1.0,13.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.44356711993688763,-0.642288274078356,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0
190320 혁신성장본부 직제화 관련 보도참고자료.hwp.xml,5.0,37.0,4.0,15.0,0.0,67.0,12.0,17.0,12.0,15.0,0.0,0.0,7.0,48.0,56.0,12.0,6.0,7.0,0.06975146753742191,0.0,0.0,0.0,3118.0,3685.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,0.04224306765101527,-0.12866860219715578,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0
200111_(보도자료) 2020년 국무위원 워크숍 개최.hwp.xml,5.0,37.0,4.0,23.0,0.0,181.0,13.0,18.0,13.0,15.0,0.0,1.0,8.0,103.0,57.0,13.0,7.0,8.0,0.3191977466827217,0.0,0.0,0.0,3118.0,3685.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,24.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.03991197736585683,-0.12866860219715578,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,1.0,0.0,0.0
200112_(보도자료) 2020년 국무위원 워크숍 개최결과.hwp.xml,5.0,37.0,4.0,22.0,0.0,157.0,14.0,19.0,14.0,16.0,0.0,1.0,9.0,106.0,58.0,14.0,9.0,9.0,0.4120517839153521,0.0,0.0,0.0,3118.0,3685.0,2834.0,84188.0,7086.0,1.0,7086.0,4251.0,59528.0,32.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.028176396116282636,-0.12071401070647919,1.0,0.0,1.0,0.0,0.0,1417.0,1417.0,1417.0,1417.0,0.0,0.0,1.0,1.0,-1.0,4.0,3.0,50.0,0.0,1.0,0.0,0.0
